game_id,stint_id,home_lineup,away_lineup,n_pos,home_points,away_points,minutes,margin
0022300070,6,203083_203897_1627936_1628470_1628975,1630198_1630598_1631114_1631172_1641717,2,3,0,0.3199999999999985,150
0022300070,7,203083_203897_1627936_1628470_1628975,1630198_1630322_1630598_1631114_1641717,3,0,0,0.4499999999999993,0
0022300070,8,201942_203897_1628975_1629632_1630172,1630198_1630598_1630846_1631114_1641717,7,0,2,1.9600000000000009,-28.571428571428573
0022300070,10,203083_1628470_1629632_1630172_1630245,1630198_1630598_1631096_1631114_1641717,12,8,4,1.9700000000000006,33.333333333333336
0022300070,11,201942_202696_1629632_1630172_1630245,1628983_1629652_1630198_1630581_1631096,4,0,5,0.8499999999999979,-125
0022300070,12,201942_202696_1629632_1630172_1630245,1628983_1629652_1630198_1630581_1630846,10,5,2,2.5500000000000007,30
0022300070,13,201942_202696_1627936_1629632_1630172,1628983_1629652_1630198_1630581_1630846,1,0,2,0.35999999999999943,-200
0022300070,14,201942_202696_1627936_1628470_1629632,1628983_1629652_1630581_1630846_1631114,9,1,2,1.1799999999999997,-11.11111111111111
0022300070,15,201942_202696_1627936_1628470_1629632,1628983_1629652_1630581_1631096_1631114,20,15,13,4.620000000000001,10
0022300070,16,201942_202696_203897_1629632_1630172,1628983_1629652_1630581_1631114_1631172,16,7,13,4.470000000000002,-37.5
0022300070,17,202696_203897_1627936_1629632_1630172,1628983_1629652_1630581_1631114_1631172,3,3,3,0.6799999999999997,0
0022300070,18,202696_203897_1627936_1629632_1630172,1628983_1629652_1630198_1630598_1631172,2,2,0,0.4499999999999993,100
0022300070,19,202696_203897_1627936_1628975_1630172,1628983_1629652_1630198_1630598_1631172,4,0,0,0.6700000000000017,0
0022300070,20,202696_203897_1627936_1628470_1628975,1628983_1630198_1630598_1631096_1641717,6,2,5,1.1999999999999957,-50
0022300070,21,201942_203083_1627936_1628470_1628975,1628983_1630198_1630598_1631096_1641717,9,2,7,2.1300000000000026,-55.55555555555556
0022300070,22,201942_203083_1627936_1628470_1628975,1628983_1629652_1630598_1631096_1641717,14,8,13,3.3500000000000014,-35.714285714285715
0022300070,23,202696_203897_1628470_1629632_1630172,1629652_1630581_1630846_1631114_1641717,5,3,2,0.9799999999999969,20
0022300070,25,202696_203897_1628470_1629632_1630172,1628983_1629652_1630198_1630846_1641717,3,0,0,0.5799999999999983,0
0022300070,26,201942_202696_203897_1629632_1630172,1628983_1629652_1630198_1631096_1641717,6,2,7,1.8500000000000014,-83.33333333333333
0022300070,27,201942_202696_203897_1629632_1630172,1628983_1629652_1630581_1631096_1631114,6,3,4,1.1799999999999997,-16.666666666666668
0022300070,28,203083_1630172_1630245_1631207_1641763,1628983_1629652_1630581_1631096_1631114,7,6,5,1.7700000000000031,14.285714285714286
0022300070,29,203083_1630172_1630245_1631207_1641763,1630197_1630322_1630544_1631172_1641717,7,2,2,1.8999999999999986,0
0022300069,1,203471_1627751_1627783_1628384_1630567,201144_203497_1626157_1629638_1630162,23,8,13,5.43,-21.73913043478261
0022300069,2,203471_1627751_1627783_1628384_1629018,201144_203497_1626157_1629638_1630162,4,0,2,0.8999999999999995,-50
0022300069,3,203471_1627783_1628384_1629018_1630173,203497_203937_1629003_1629638_1630162,7,4,2,1.42,28.571428571428573
0022300069,4,203471_1627783_1629018_1629667_1630173,203937_1626157_1629003_1629675_1630162,8,5,4,2.280000000000001,12.5
0022300069,5,203471_1629018_1629667_1630173_1630567,203937_1626157_1628972_1629003_1629675,4,3,0,1.0399999999999991,75
0022300069,6,1629018_1629667_1630173_1630201_1630567,203937_1626157_1628972_1629003_1629675,7,2,5,1.08,-42.857142857142854
0022300069,7,1628384_1629018_1630173_1630201_1630567,203937_1626157_1628972_1629003_1629675,1,0,0,0.15000000000000036,0
0022300069,8,1627751_1628384_1629018_1630201_1630567,203937_1626157_1628972_1629003_1629675,5,3,0,0.7699999999999996,60
0022300069,9,1627751_1628384_1629018_1630201_1630567,201144_203497_203937_1628972_1629675,5,3,2,0.7899999999999991,20
