game_id,stint_id,home_lineup,away_lineup,n_pos,home_points,away_points,minutes,margin
0022100001,19,203114_203507_1626192_1629620_1629670,200746_201142_201949_201988_1628975,2,1,1,0.41000000000000014,0
0022100001,20,203114_203648_1626192_1629620_1629670,200746_201142_201949_201988_1628975,6,1,1,1.230000000000004,0
0022100001,21,201572_201588_203114_203648_1629670,200746_201142_201949_201988_1628975,3,0,2,0.8299999999999983,-66.66666666666667
0022100001,22,201572_201588_203648_1626192_1629670,201935_201949_201988_203925_1629651,13,9,8,2.990000000000002,7.6923076923076925
0022100001,23,201572_203507_1626192_1628960_1629670,201935_201949_201988_203925_1629651,12,6,8,3.1099999999999994,-16.666666666666668
0022100001,24,203114_203507_1628960_1629620_1629670,201142_201935_201988_1628975_1629651,2,3,0,0.21999999999999886,150
0022100001,25,201588_203114_203507_1628960_1629670,201142_201933_201935_201988_1628975,5,6,2,1.0100000000000051,80
0022100001,27,201588_203114_203507_1626192_1628960,201142_201933_201949_201988_1628975,5,0,0,1.1000000000000014,0
0022100001,28,201572_201588_203114_1626192_1628960,201142_201933_201949_201988_1628975,8,3,6,2.0799999999999983,-37.5
0022100001,29,201572_203114_203507_1626192_1629670,201949_1627761_1628971_1628975_1630560,3,2,1,0.7199999999999989,33.333333333333336
0022100001,30,203114_203507_203648_1626192_1629670,201949_1627761_1628971_1628975_1630560,2,0,0,0.5600000000000023,0
0022100001,31,203114_203648_1626192_1629670_1630572,201949_1627761_1628971_1628975_1630560,2,2,0,0.3500000000000014,100
0022100001,32,203648_1626192_1629620_1629670_1630572,201949_1627761_1628971_1628975_1630560,4,6,2,0.6999999999999957,100
0022100001,33,203648_1629620_1629670_1630572_1630686,201949_1627761_1628971_1628975_1630560,4,2,0,1.2700000000000031,50
0022100002,1,2544_201566_201599_203076_203145,201939_203110_203952_1626172_1629673,24,14,12,5.15,8.333333333333334
0022100002,2,2544_201566_201599_203076_203145,2738_201939_202357_203110_1629673,2,0,0,0.6199999999999992,0
0022100002,3,2544_201566_201599_203076_203145,2738_201939_202357_203110_1627814,2,3,2,0.4300000000000006,50
0022100002,4,2544_2546_200765_203076_203145,2738_201939_202357_203110_1627814,6,3,2,1.1399999999999997,16.666666666666668
0022100002,5,2544_2546_200765_203076_203145,2738_201939_202357_1627814_1629308,4,3,2,0.96,25
0022100002,6,2546_200765_203076_203145_1628370,2738_201939_202357_1627814_1629308,7,7,3,1.4399999999999995,57.142857142857146
0022100002,7,2546_200765_201566_203076_1628370,2738_201939_202357_1627814_1629308,28,10,18,5.5600000000000005,-28.571428571428573
0022100002,8,2544_2546_2730_200765_1628370,2738_202357_203490_1627814_1629673,1,1,0,0.22000000000000064,100
0022100002,9,2544_2546_2730_200765_1628370,2738_202357_203490_1629673_1630541,2,0,1,0.33000000000000007,-50
0022100002,10,2544_2546_2730_200765_1628370,2738_203490_1626172_1629673_1630541,1,0,1,0,-100
0022100002,11,2544_2546_2730_200765_1628370,203490_203952_1626172_1629673_1630541,9,5,0,1.0800000000000018,55.55555555555556
0022100002,12,2544_2730_200765_203076_1628370,203110_203952_1626172_1629673_1630541,4,0,0,0.9899999999999984,0
0022100002,13,2730_200765_201566_203076_203145,201939_203110_203952_1626172_1630541,16,4,6,2.75,-12.5
0022100002,14,2544_2546_201566_203076_203145,201939_203110_203952_1626172_1627814,6,4,2,1.1300000000000026,33.333333333333336
0022100002,15,2544_2546_201566_203076_203145,201939_202357_203110_203952_1627814,29,14,12,5.799999999999997,6.896551724137931
0022100002,16,2544_201566_201599_203076_203145,201939_203110_203952_1629308_1629673,13,6,8,2.4299999999999997,-15.384615384615385
0022100002,17,2544_2546_200765_203076_203145,201939_203110_203952_1629308_1629673,4,3,3,0.9000000000000021,0
0022100002,18,2546_200765_203076_203145_1628370,2738_201939_203110_1627814_1629308,10,7,4,2.4499999999999993,30
0022100002,19,2546_200765_201566_203076_1628370,2738_201939_202357_1627814_1629308,7,1,4,1.9500000000000028,-42.857142857142854
0022100002,20,2546_200765_201566_203076_1628370,2738_201939_203110_1627780_1629308,19,5,16,3.719999999999999,-57.89473684210526
0022100002,21,2544_2546_201566_203076_1628370,2738_202357_203490_1627814_1629673,1,0,2,0.1700000000000017,-200
0022100002,22,2544_2546_200765_202340_203076,2738_202357_203490_1627814_1629673,5,6,2,1.5799999999999983,80
0022100002,23,2544_2546_200765_202340_203076,2738_201939_202357_203490_1627814,2,2,0,0.75,100
0022100002,24,2544_2546_200765_202340_203076,2738_201939_202357_203110_1627814,4,0,3,0.6199999999999974,-75
0022100002,25,2544_201566_202340_203076_203145,201939_202357_203110_203952_1627814,18,8,14,4.579999999999998,-33.333333333333336
0022100002,26,2544_201566_202340_203076_203145,2738_201939_203110_203952_1627814,2,0,2,0.04999999999999716,-100
0022100002,27,201566_202340_203076_203145_1628370,2738_201939_203110_203952_1627814,4,3,2,0.29999999999999716,25
0022100003,1,202330_203486_1626162_1628970_1630163,203200_1626167_1627734_1627763_1630537,26,10,17,4.77,-26.923076923076923
0022100003,2,203486_1626162_1628970_1628998_1630163,203087_1626167_1627734_1627763_1628470,7,4,2,1.3000000000000007,28.571428571428573
0022100003,3,202397_1626162_1628998_1629023_1629667,203087_1626167_1627734_1627763_1628470,5,0,4,0.96,-80
0022100003,4,202330_202397_1628998_1629023_1629667,203087_204456_1626167_1627763_1628470,11,7,4,2.589999999999999,27.272727272727273
0022100003,5,202330_202397_1628970_1629023_1629667,203087_204456_1627734_1628470_1630537,3,4,3,0.5500000000000007,33.333333333333336
0022100003,6,202330_202397_1628970_1629023_1629667,203200_204456_1627734_1628470_1630537,18,8,8,3.26,0
0022100003,7,202330_203486_1626162_1628970_1630163,203087_203200_204456_1627734_1630537,5,5,8,1.6899999999999995,-60
0022100003,8,203486_1626162_1628998_1629023_1630163,203200_204456_1626167_1627763_1630537,3,0,0,0.7099999999999991,0
0022100003,9,1626162_1628998_1629023_1629667_1630163,203200_204456_1626167_1627763_1630537,3,0,4,0.8900000000000006,-133.33333333333334
0022100003,10,202397_1626162_1628998_1629023_1629667,203200_204456_1626167_1627763_1630537,1,2,0,0.15000000000000213,200
0022100003,11,202397_1626162_1628998_1629023_1629667,203087_203200_1626167_1627763_1630537,5,0,5,0.879999999999999,-100
0022100003,12,202330_202397_1628998_1629023_1629667,203087_1627734_1627763_1628470_1630537,3,2,2,0.75,0
0022100003,13,202330_202397_203486_1628998_1629023,203087_204456_1627734_1627763_1628470,6,4,3,1.0199999999999996,16.666666666666668
0022100003,14,202330_202397_203486_1628998_1630163,203087_204456_1627734_1627763_1628470,7,5,7,1.1700000000000017,-28.571428571428573
0022100003,15,202330_202397_203486_1628998_1630163,203087_203200_204456_1627734_1627763,6,2,4,0.8800000000000026,-33.333333333333336
0022100003,16,202330_202397_203486_1626162_1628970,203200_204456_1627734_1627763_1628470,6,2,4,1.1999999999999993,-33.333333333333336
0022100003,17,202330_203486_1626162_1628970_1630163,203200_204456_1627734_1627763_1628470,31,21,9,6.800000000000001,38.70967741935484
0022100003,18,203486_1626162_1628970_1628998_1630163,203200_204456_1626167_1627734_1627763,6,2,0,1.3999999999999986,33.333333333333336
0022100003,19,202397_1626162_1628970_1628998_1629023,204456_1626167_1627734_1627763_1628470,7,5,2,1.3500000000000014,42.857142857142854
0022100003,20,202330_202397_1628998_1629023_1629667,203087_203200_204456_1627734_1628470,8,5,2,2.0700000000000003,37.5
0022100003,21,202330_202397_1629023_1629667_1630163,203200_204456_1626167_1628470_1630537,10,6,6,1.9499999999999957,0
0022100003,22,202330_202397_1626162_1628970_1629023,204456_1626167_1627763_1628470_1630537,6,2,0,1.0799999999999983,33.333333333333336
0022100003,23,202397_203486_1626162_1628970_1628998,204456_1627734_1627763_1628470_1630537,4,2,2,0.8500000000000014,0
0022100003,24,202397_203486_1626162_1628970_1628998,203087_203200_1627734_1627763_1630537,5,4,3,1.1799999999999997,20
0022100003,25,203486_1626162_1628998_1629023_1630163,203087_1627734_1627763_1628470_1630537,9,3,11,2.1700000000000017,-88.88888888888889
0022100003,26,202330_203486_1626162_1628970_1630163,203087_1627734_1627763_1628470_1630537,16,12,12,4.329999999999998,0
0022100003,27,202330_1626162_1628970_1629023_1630163,203200_1626167_1627763_1628470_1630537,1,2,0,0.13000000000000256,200
0022100003,29,202330_1626162_1628970_1628998_1629023,203087_203200_1627734_1627763_1630537,1,0,0,0.07000000000000028,0
0022100006,1,201609_1627832_1628384_1630173_1630567,203078_203484_203915_1628398_1629655,24,11,14,5.63,-12.5
0022100006,2,203920_1627832_1628384_1629018_1630567,203078_203915_1628398_1629655_1630166,3,0,0,0.75,0
0022100006,3,203920_1627832_1628384_1629018_1630567,203078_203526_1626149_1628398_1630166,6,3,4,1.4399999999999995,-16.666666666666668
0022100006,4,203920_1627832_1629004_1629018_1630567,202722_203526_1626149_1628988_1630166,9,4,2,1.3900000000000006,22.22222222222222
0022100006,5,203920_1627832_1628449_1629004_1629018,202722_203484_203526_1626149_1628988,8,0,2,1.3399999999999999,-25
0022100006,6,201609_203920_1628449_1629004_1629018,202722_203484_203526_1626149_1628988,3,0,2,0.8599999999999994,-66.66666666666667
0022100006,7,201609_1627832_1629004_1629018_1630173,203484_203526_1626149_1628398_1628988,9,2,2,2.0199999999999996,0
0022100006,8,201609_1628384_1629004_1629018_1630173,202722_203484_203915_1628988_1629655,5,5,2,0.8500000000000014,60
0022100006,9,201609_1628384_1629004_1630173_1630567,203078_203915_1628398_1629655_1630166,8,2,5,0.8399999999999999,-37.5
0022100006,10,201609_1628384_1629004_1630173_1630567,203078_203526_1628398_1629655_1630166,1,1,0,0,100
0022100006,11,201609_1627832_1628384_1630173_1630567,203078_203526_1628398_1629655_1630166,6,0,5,0.6999999999999993,-83.33333333333333
0022100006,12,201609_1627832_1628384_1630173_1630567,203078_203526_1626149_1628398_1630166,7,2,2,1.3399999999999999,0
0022100006,13,201609_203920_1627832_1628384_1630567,203078_203526_1626149_1628398_1630166,3,0,4,0.4800000000000004,-133.33333333333334
0022100006,14,201609_203920_1627832_1628384_1629004,203078_203526_1626149_1628398_1630166,8,0,6,1.2999999999999972,-75
0022100006,15,203920_1627832_1628384_1629004_1629018,203078_203526_1626149_1628398_1630166,11,3,2,2.25,9.090909090909092
0022100006,16,1627832_1628384_1628449_1629004_1629018,203078_203484_203915_1628398_1629655,19,5,9,4.580000000000002,-21.05263157894737
0022100006,17,201609_203920_1627832_1628384_1630567,203078_203484_203915_1628398_1629655,8,2,2,1.9699999999999989,0
0022100006,18,203920_1627832_1628384_1629018_1630567,203078_203526_1628398_1629655_1630166,4,2,4,0.9800000000000004,-50
0022100006,19,203920_1627832_1628384_1629018_1630567,203078_203526_1626149_1628398_1630166,5,2,2,1.1700000000000017,0
0022100006,20,203920_1627832_1628384_1628449_1629018,202722_203078_203526_1626149_1630166,2,0,2,0.4299999999999997,-100
0022100006,21,203920_1627832_1628384_1628449_1629018,202722_203526_1626149_1628988_1630166,4,0,2,0.8999999999999986,-50
0022100006,22,203920_1627832_1628449_1629004_1629018,202722_203526_1626149_1628988_1630166,2,2,0,0.45000000000000284,100
0022100006,23,203920_1627832_1628449_1629004_1629018,202722_203484_203915_1626149_1628988,5,3,3,1.2199999999999989,0
0022100006,24,201609_203920_1628449_1629004_1629018,202722_203484_203915_1626149_1628988,6,5,1,1.1000000000000014,66.66666666666667
0022100006,25,201609_203920_1628449_1629018_1630625,202722_203484_203915_1626149_1628988,10,8,0,1.8500000000000014,80
0022100006,26,203920_1628449_1629018_1630567_1630625,203078_203484_203915_1626149_1628398,5,2,2,1.3100000000000023,0
0022100006,27,203920_1628449_1629018_1630567_1630625,203078_203526_1626149_1628398_1630166,2,2,2,0.3999999999999986,0
0022100006,28,203920_1628449_1629018_1630567_1630625,203078_203526_1628398_1629655_1630166,14,4,6,2.8699999999999974,-14.285714285714286
0022100006,29,1627832_1628384_1630173_1630567_1630625,203078_203526_1628398_1629655_1630166,6,6,2,1.8599999999999994,66.66666666666667
0022100006,31,1627832_1628384_1630173_1630567_1630625,203078_203484_203915_1626149_1628398,12,4,5,2.0700000000000003,-8.333333333333334
0022100006,32,1627832_1628384_1630173_1630567_1630625,203484_203526_203915_1626149_1628398,5,0,0,1.0799999999999983,0
0022100010,1,203926_1627749_1627751_1628401_1629640,1628964_1628976_1630175_1630532_1630591,20,10,15,4.25,-25
0022100010,2,203926_1627749_1627751_1628401_1629640,203082_1628964_1628976_1630175_1630591,3,1,2,0.6699999999999999,-33.333333333333336
0022100010,3,203926_1627749_1627751_1628401_1629640,203082_1628964_1629649_1630175_1630181,8,6,0,1.4799999999999995,75
0022100010,4,1627749_1627751_1629022_1629640_1630170,203082_1629021_1629649_1630175_1630181,2,2,0,0.6500000000000004,100
0022100010,5,1627749_1629022_1629234_1629640_1630170,203082_1629021_1629649_1630175_1630181,4,2,6,0.5999999999999996,-100
0022100010,7,203926_1628401_1629022_1629234_1630170,203082_1629021_1629649_1630181_1630591,13,8,5,2.370000000000001,23.076923076923077
0022100010,8,203926_1628401_1629022_1629234_1630170,203082_1629021_1629649_1630175_1630591,13,10,5,3.299999999999999,38.46153846153846
0022100010,9,1627749_1627751_1627854_1629022_1629640,1628964_1630175_1630181_1630532_1630591,3,0,3,0.8100000000000005,-100
0022100010,11,1627749_1627751_1627854_1629640_1630170,201577_1629649_1630181_1630532_1630591,5,4,2,1.0599999999999987,40
0022100010,12,1627749_1627751_1627854_1629640_1630170,201577_203082_1629649_1630181_1630532,1,0,0,0.5700000000000003,0
0022100010,13,1627749_1627854_1629234_1629640_1630170,201577_203082_1629649_1630181_1630532,6,2,2,1.3300000000000018,0
0022100010,14,1627749_1629022_1629234_1629640_1630170,201577_203082_1629649_1630181_1630532,7,7,2,1.3499999999999979,71.42857142857143
0022100010,15,1627749_1629022_1629234_1629640_1630170,201577_203082_1630181_1630532_1630591,1,1,0,0,100
0022100010,16,1627749_1627751_1629022_1629640_1630170,201577_203082_1630181_1630532_1630591,1,0,2,0,-200
0022100010,18,1627749_1629022_1629234_1629640_1630170,203082_1628976_1629021_1630532_1630591,3,2,2,0.7799999999999976,0
0022100010,19,1627749_1628401_1629022_1629234_1629640,203082_1628976_1629021_1630532_1630591,2,2,0,0.8000000000000007,100
0022100010,20,203926_1628401_1629022_1629234_1629640,203082_1628976_1629021_1630532_1630591,2,2,0,0.5700000000000003,100
0022100010,21,203926_1628401_1629022_1629234_1629640,203082_1628964_1628976_1630175_1630532,1,2,0,0.030000000000001137,200
0022100010,22,203926_1627749_1628401_1629022_1629234,203082_1628964_1628976_1630175_1630532,22,4,9,4.949999999999999,-22.727272727272727
0022100010,23,203926_1627749_1627751_1628401_1629640,201577_1628976_1630175_1630532_1630591,11,6,4,2.900000000000002,18.181818181818183
0022100010,24,203926_1628401_1629022_1629234_1630170,201577_203082_1628976_1630175_1630181,4,3,5,1.1400000000000006,-50
0022100010,25,1628401_1628966_1629022_1629234_1630170,201577_203082_1629649_1630175_1630181,4,5,2,1.4600000000000009,75
0022100010,26,1627749_1627751_1628966_1629022_1630170,201577_203082_1629649_1630181_1630591,18,20,5,4.969999999999999,83.33333333333333
0022100010,27,1627749_1627751_1628401_1629640_1630170,203082_1628964_1630175_1630181_1630532,10,4,6,2.1499999999999986,-20
0022100010,28,1627751_1628401_1629022_1629640_1630200,1628964_1629649_1630175_1630181_1630532,2,0,3,0.20999999999999375,-150
0022100010,29,1627751_1628401_1629022_1629640_1630200,1628964_1629021_1629649_1630532_1630591,8,6,4,2.6200000000000045,25
0022100010,30,1627751_1628966_1629022_1630200_1630563,1628964_1629021_1630181_1630532_1630591,1,3,0,0.5,300
0022100010,31,1628966_1629111_1630170_1630200_1630563,1628964_1629021_1630181_1630532_1630591,13,6,11,2.3500000000000014,-38.46153846153846
0022100010,32,1628966_1629111_1630170_1630200_1630563,1628964_1629021_1630175_1630181_1630532,8,5,2,2.049999999999997,37.5
0022100005,1,202689_203095_203944_1629011_1629628,203935_1627759_1628369_1629057_1629684,23,18,22,6.13,-17.391304347826086
0022100005,2,202689_203095_203944_1629011_1629628,203471_203935_1628369_1629641_1629684,6,2,2,1.6500000000000004,0
0022100005,3,201565_203095_203944_1629011_1629628,203471_1628369_1629641_1629684_1630174,2,0,0,0.3700000000000001,0
0022100005,5,201565_202692_203095_203944_1630579,203471_1628369_1629641_1629684_1630174,8,6,5,1.2700000000000014,12.5
0022100005,6,201565_202692_203944_1630193_1630579,203471_1627759_1629057_1629641_1630174,9,3,4,1.4100000000000001,-11.11111111111111
0022100005,7,201565_202692_1630167_1630193_1630579,203471_1627759_1628369_1629057_1630174,8,0,4,2.1999999999999993,-50
0022100005,8,201565_202692_1630167_1630193_1630579,203935_1627759_1629057_1629641_1630202,9,5,8,1.6199999999999992,-33.333333333333336
0022100005,9,201565_202692_1629011_1630167_1630193,203935_1627759_1629641_1629684_1630202,9,4,3,1.58,11.11111111111111
0022100005,10,202689_202692_1629011_1630167_1630193,203935_1628369_1629684_1630174_1630202,5,0,2,1.3499999999999979,-40
0022100005,11,202689_202692_203095_203944_1629011,203471_203935_1628369_1629684_1630174,7,5,0,1.2699999999999996,71.42857142857143
0022100005,12,202689_203095_203944_1629011_1629628,203471_203935_1628369_1629684_1630174,6,5,0,1.2700000000000031,83.33333333333333
0022100005,13,202689_203095_203944_1629011_1629628,203471_203935_1627759_1628369_1629057,13,6,7,3.2799999999999976,-7.6923076923076925
0022100005,14,202689_203095_203944_1629011_1629628,203471_203935_1628369_1629057_1629641,17,4,10,3.4499999999999993,-35.294117647058826
0022100005,15,202689_203095_203944_1629628_1630167,203935_1627759_1628369_1629057_1629684,9,5,2,1.9800000000000004,33.333333333333336
0022100005,16,202689_203095_203944_1629628_1630167,203935_1627759_1628369_1629057_1629641,4,4,2,0.9700000000000024,50
0022100005,17,202689_203095_203944_1629628_1630167,203471_203935_1628369_1629057_1629641,11,7,5,2.3299999999999983,18.181818181818183
0022100005,18,201565_203095_203944_1629628_1630167,203471_1628369_1629641_1629684_1630174,6,5,0,1.1000000000000014,83.33333333333333
0022100005,19,201565_203095_203944_1629628_1630167,203471_1627759_1629641_1629684_1630174,5,5,2,1.8799999999999955,60
0022100005,20,203095_203944_1629628_1629656_1630167,203471_1627759_1628369_1629641_1629684,1,2,0,0,200
0022100005,21,201565_203095_203944_1629628_1630167,203471_1627759_1628369_1629641_1629684,4,2,2,0.7700000000000031,0
0022100005,22,201565_202692_1629011_1629628_1630167,203471_1627759_1629057_1629641_1630202,11,12,10,2.3799999999999955,18.181818181818183
0022100005,23,201565_202692_1629011_1629628_1630167,203935_1627759_1629057_1629641_1630202,6,0,3,2.1000000000000014,-50
0022100005,24,202689_203095_203944_1629628_1630167,203935_1628369_1629057_1629641_1629684,5,5,0,0.8500000000000014,100
0022100005,25,202689_203095_203944_1629628_1630167,203935_1627759_1628369_1629057_1629684,23,7,13,5.82,-26.08695652173913
0022100005,26,202689_203095_203944_1629011_1629628,203935_1627759_1628369_1629057_1629684,1,0,2,0,-200
0022100005,27,202689_202692_203095_203944_1629628,203935_1627759_1628369_1629057_1629684,2,2,3,0.10999999999999943,-50
0022100005,28,202689_202692_203095_203944_1629628,203471_203935_1627759_1628369_1629684,7,8,8,8.189999999999998,0
0022100005,29,202689_203095_203944_1629011_1629628,203471_203935_1627759_1628369_1629057,39,16,13,15.880000000000003,7.6923076923076925
0022100008,1,1626156_1626157_1629006_1630162_1630183,1626174_1628464_1629645_1630224_1630256,17,9,5,4.08,23.529411764705884
0022100008,2,1626156_1626157_1629006_1630162_1630183,201569_1628464_1629645_1630224_1630256,10,8,4,2.1399999999999997,40
0022100008,3,1626157_1629006_1629162_1630162_1630183,201569_201571_1628021_1630224_1630578,1,0,0,0.6800000000000006,0
0022100008,4,1626157_1627736_1629162_1630162_1630183,201569_201571_1628021_1630224_1630578,3,2,0,0.6199999999999992,66.66666666666667
0022100008,5,1626157_1627736_1627752_1629162_1630162,201569_201571_1628021_1630224_1630578,8,7,7,1.5599999999999996,0
0022100008,6,1627736_1627752_1629162_1629675_1630162,201569_201571_1626174_1628021_1630578,4,2,3,0.77000000000000135,-25
0022100008,7,1626156_1627736_1627752_1629020_1629675,201569_201571_1626174_1629645_1630578,11,4,2,2.3999999999999986,18.181818181818183
0022100008,8,1626156_1627736_1627752_1629020_1629675,1626174_1629645_1630224_1630256_1630578,15,5,5,2.5100000000000016,0
0022100008,9,1626156_1627752_1629020_1629675_1630162,1626174_1628464_1629645_1630224_1630256,1,0,2,0.23999999999999844,-200
0022100008,10,1626156_1629006_1629020_1629675_1630162,1626174_1628464_1629645_1630224_1630256,4,3,3,0.6699999999999999,0
0022100008,12,1626157_1629006_1629020_1629162_1630162,201569_1626174_1628464_1629645_1630224,3,5,2,0.6999999999999993,100
0022100008,13,1626157_1629006_1629020_1629162_1630162,201569_201571_1626174_1628464_1630224,2,2,1,0.7199999999999989,50
0022100008,14,1626157_1629006_1629162_1630162_1630183,201569_201571_1626174_1628464_1630224,8,7,0,1.5800000000000018,87.5
0022100008,15,1626157_1627736_1629162_1630162_1630183,201569_201571_1626174_1628464_1630224,43,28,22,10,13.953488372093023
0022100008,16,1626156_1626157_1629006_1630162_1630183,201569_1629645_1630224_1630256_1630578,4,3,3,0.6499999999999986,0
0022100008,17,1626156_1626157_1627736_1629006_1630183,201569_1629645_1630224_1630256_1630578,2,0,0,0.14000000000000057,0
0022100008,18,1626156_1626157_1627736_1627752_1630183,201569_1629645_1630224_1630256_1630578,2,2,0,0.4800000000000004,100
0022100008,19,1626156_1626157_1627736_1627752_1630183,201569_201571_1628021_1630224_1630578,3,3,2,0.8299999999999983,33.333333333333336
0022100008,20,1626156_1626157_1627736_1627752_1629020,201569_201571_1626174_1628021_1630578,1,0,0,0.21999999999999886,0
0022100008,21,1626156_1627736_1627752_1629020_1629675,201569_201571_1626174_1628021_1630578,6,1,3,1.2800000000000011,-33.333333333333336
0022100008,22,1627736_1627752_1629020_1629162_1629675,201569_201571_1626174_1628021_1630578,7,6,4,1.3200000000000003,28.571428571428573
0022100008,23,1627736_1627752_1629020_1629162_1629675,201569_1626174_1628021_1629645_1630578,8,3,5,1.5,-25
0022100008,24,1626157_1627752_1629020_1629162_1630162,1626174_1629645_1630224_1630256_1630578,10,7,5,2.280000000000001,20
0022100008,26,1626156_1626157_1629006_1629020_1630162,1626174_1629645_1630224_1630231_1630256,2,0,0,0.3400000000000034,0
0022100008,27,1626156_1626157_1629006_1630162_1630183,1626174_1629645_1630224_1630231_1630256,3,2,0,0.3100000000000023,66.66666666666667
0022100008,28,1626156_1626157_1629006_1630162_1630183,1628021_1629717_1630231_1630528_1630586,6,2,4,1.1499999999999986,-33.333333333333336
0022100008,29,1626156_1629006_1629675_1630162_1630183,1628021_1629717_1630231_1630528_1630586,4,1,2,1.1899999999999977,-25
0022100008,30,1627736_1629006_1629162_1629675_1630183,1628021_1629717_1630231_1630528_1630586,2,1,0,0.480000000000004,50
0022100008,31,1627736_1629162_1629669_1629675_1630183,1628021_1629717_1630231_1630528_1630586,3,0,0,0.5300000000000011,0
0022100008,32,1627736_1627774_1629669_1629675_1630195,1628021_1629717_1630231_1630528_1630586,4,0,5,0.5399999999999991,-125
0022100008,33,1627774_1629669_1629675_1630195_1630593,1628021_1629717_1630231_1630528_1630586,16,7,15,3.8500000000000014,-50
0022100008,34,1627774_1629669_1629675_1630195_1630593,1629717_1630231_1630528_1630578_1630586,3,2,0,0.28000000000000114,66.66666666666667
0022100007,1,203500_1628991_1629001_1629630_1630217,1628374_1628386_1629012_1629636_1630596,17,11,10,4.02,5.882352941176471
0022100007,2,203500_1628991_1629001_1629630_1630217,1628374_1628386_1629636_1630171_1630596,5,4,2,1.1100000000000003,40
0022100007,3,203500_203937_1629630_1629723_1630217,201567_201937_1628374_1628386_1630171,6,2,2,1.3399999999999999,0
0022100007,4,203500_203937_1629630_1629723_1630217,201567_201937_1626224_1628386_1630171,5,4,5,1.33,-20
0022100007,5,203500_203937_1629630_1629723_1630533,201567_201937_1626224_1630171_1630596,4,2,3,0.7700000000000005,-25
0022100007,6,203500_203937_1629630_1629723_1630533,201567_201937_1626224_1629012_1630596,2,2,2,0.5299999999999994,0
0022100007,7,203937_1626145_1628991_1629723_1630533,201567_201937_1626224_1629012_1630596,8,3,2,1.370000000000001,12.5
0022100007,8,203937_1626145_1628991_1629001_1630533,201567_201937_1626224_1629012_1630596,22,19,12,4.67,31.818181818181817
0022100007,9,203500_1626145_1629001_1629634_1630533,1628374_1629012_1629636_1630171_1630596,3,2,2,0.879999999999999,0
0022100007,10,203500_1626145_1629001_1629634_1629723,201937_1628374_1629636_1630171_1630596,4,5,0,1.1900000000000013,125
0022100007,11,203500_1629630_1629634_1629723_1630217,201937_1628374_1628386_1629636_1630171,8,4,7,1.5799999999999983,-37.5
0022100007,12,203500_203937_1629630_1629723_1630217,201567_201937_1626224_1628386_1630171,4,0,3,0.5199999999999996,-75
0022100007,13,203500_203937_1629630_1629723_1630217,201567_201937_1626224_1628386_1629012,5,4,0,0.9100000000000001,80
0022100007,14,203500_203937_1629001_1629630_1630217,201567_201937_1626224_1628386_1629012,1,0,0,0.04999999999999716,0
0022100007,15,203937_1628991_1629001_1629630_1630217,201567_201937_1626224_1628386_1629012,5,4,3,1.2899999999999991,20
0022100007,16,203937_1628991_1629001_1629630_1630217,1628374_1628386_1629012_1629636_1630596,28,11,18,6.129999999999999,-25
0022100007,17,203500_1628991_1629001_1629630_1630217,1628374_1628386_1629636_1630171_1630596,7,4,2,1.3000000000000007,28.571428571428573
0022100007,18,203500_203937_1629630_1629723_1630217,201567_201937_1628386_1629636_1630171,10,2,7,2.3299999999999983,-50
